id	name	expansion	weight
74008	Ahn-Crop Champion	AKR	9.00
74012	Aven Wind Guide	AKR	9.00
74013	Claim // Fame	AKR	9.00
74022	Destined // Lead	AKR	9.00
74025	Driven // Despair	AKR	9.00
74029	Failure // Comply	AKR	9.00
74032	Farm // Market	AKR	9.00
74035	Grind // Dust	AKR	9.00
74038	Hapatra, Vizier of Poisons	AKR	9.00
74039	Heaven // Earth	AKR	9.00
74042	Honored Crop-Captain	AKR	9.00
74043	Khenra Charioteer	AKR	9.00
74044	Leave // Chance	AKR	9.00
74049	Merciless Javelineer	AKR	9.00
74052	Nissa, Steward of Elements	AKR	9.00
74053	Obelisk Spider	AKR	9.00
74054	Onward // Victory	AKR	9.00
74057	Prepare // Fight	AKR	9.00
74060	Rags // Riches	AKR	9.00
74063	Reason // Believe	AKR	9.00
74066	Reduce // Rubble	AKR	9.00
74069	Refuse // Cooperate	AKR	9.00
74072	River Hoopoe	AKR	9.00
74074	Samut, Voice of Dissent	AKR	9.00
74075	The Scarab God	AKR	9.00
74077	Shadowstorm Vizier	AKR	9.00
74082	Start // Finish	AKR	9.00
74088	Temmet, Vizier of Naktamun	AKR	9.00
74089	Wayward Servant	AKR	9.00
74090	Abandoned Sarcophagus	AKR	9.00
74091	Bontu's Monument	AKR	9.00
74092	Edifice of Authority	AKR	9.00
74095	Hazoret's Monument	AKR	9.00
74096	Hollow One	AKR	9.00
74097	Kefnet's Monument	AKR	9.00
74098	Mirage Mirror	AKR	9.00
74102	Sunset Pyramid	AKR	9.00
74103	Throne of the God-Pharaoh	AKR	9.00
74104	Wall of Forgotten Pharaohs	AKR	9.00
74105	Watchers of the Dead	AKR	9.00
74107	Cascading Cataracts	AKR	9.00
74114	Evolving Wilds	AKR	9.00
74987	Gadwick, the Wizened	JMP	9.00
74990	Bond of Revival	JMP	9.00
74991	Audacious Thief	JMP	9.00
74995	Lightning Strike	JMP	9.00
75001	Pollenbright Druid	JMP	9.00
75002	Prey Upon	JMP	9.00
75036	Axgard Braggart	KHM	9.00
75037	Battershield Warrior	KHM	9.00
75038	Battlefield Raptor	KHM	9.00
75039	Beskir Shieldmate	KHM	9.00
75040	Bound in Gold	KHM	9.00
75045	Doomskar Oracle	KHM	9.00
75046	Giant Ox	KHM	9.00
75049	Goldmaw Champion	KHM	9.00
75052	Invoke the Divine	KHM	9.00
75053	Iron Verdict	KHM	9.00
75054	Kaya's Onslaught	KHM	9.00
75055	Master Skald	KHM	9.00
75057	Reidane, God of the Worthy	KHM	9.00
75062	Rune of Sustenance	KHM	9.00
75064	Search for Glory	KHM	9.00
75065	Shepherd of the Cosmos	KHM	9.00
75067	Spectral Steel	KHM	9.00
75069	Starnheim Courser	KHM	9.00
75071	Story Seeker	KHM	9.00
75073	Valkyrie's Sword	KHM	9.00
75075	Warhorn Blast	KHM	9.00
75076	Wings of the Cosmos	KHM	9.00
75077	Alrund, God of the Cosmos	KHM	9.00
75080	Annul	KHM	9.00
75083	Avalanche Caller	KHM	9.00
75085	Berg Strider	KHM	9.00
75087	Brinebarrow Intruder	KHM	9.00
75088	Cosima, God of the Voyage	KHM	9.00
75093	Disdainful Stroke	KHM	9.00
75094	Draugr Thought-Thief	KHM	9.00
75095	Frost Augur	KHM	9.00
75096	Frostpeak Yeti	KHM	9.00
75097	Frostpyre Arcanist	KHM	9.00
75098	Giant's Amulet	KHM	9.00
75099	Glimpse the Cosmos	KHM	9.00
75101	Icebind Pillar	KHM	9.00
75103	Inga Rune-Eyes	KHM	9.00
75104	Karfell Harbinger	KHM	9.00
75105	Littjara Kinseekers	KHM	9.00
75106	Mists of Littjara	KHM	9.00
75107	Mistwalker	KHM	9.00
75108	Mystic Reflection	KHM	9.00
75110	Pilfering Hawk	KHM	9.00
75111	Ravenform	KHM	9.00
75112	Reflections of Littjara	KHM	9.00
75113	Run Ashore	KHM	9.00
75114	Rune of Flight	KHM	9.00
75117	Undersea Invader	KHM	9.00
75119	Bloodsky Berserker	KHM	9.00
75122	Deathknell Berserker	KHM	9.00
75123	Demonic Gifts	KHM	9.00
75124	Dogged Pursuit	KHM	9.00
75126	Draugr Recruiter	KHM	9.00
75127	Draugr's Helm	KHM	9.00
75128	Dread Rider	KHM	9.00
75130	Duskwielder	KHM	9.00
75131	Egon, God of Death	KHM	9.00
75133	Elderfang Disciple	KHM	9.00
75135	Feed the Serpent	KHM	9.00
75136	Grim Draugr	KHM	9.00
75137	Hailstorm Valkyrie	KHM	9.00
75138	Haunting Voyage	KHM	9.00
75139	Infernal Pet	KHM	9.00
75140	Jarl of the Forsaken	KHM	9.00
75141	Karfell Kennel-Master	KHM	9.00
75142	Koma's Faithful	KHM	9.00
75143	Poison the Cup	KHM	9.00
75144	Priest of the Haunted Edge	KHM	9.00
75145	Raise the Draugr	KHM	9.00
75146	Return Upon the Tide	KHM	9.00
75147	Rise of the Dread Marn	KHM	9.00
75148	Rune of Mortality	KHM	9.00
75151	Skull Raid	KHM	9.00
75158	Vengeful Reaper	KHM	9.00
75159	Village Rites	KHM	9.00
75160	Weigh Down	KHM	9.00
75161	Withercrown	KHM	9.00
75163	Axgard Cavalry	KHM	9.00
75165	Birgi, God of Storytelling	KHM	9.00
75167	Breakneck Berserker	KHM	9.00
75169	Cinderheart Giant	KHM	9.00
75170	Craven Hulk	KHM	9.00
75172	Demon Bolt	KHM	9.00
75173	Doomskar Titan	KHM	9.00
75175	Dual Strike	KHM	9.00
75176	Dwarven Hammer	KHM	9.00
75177	Dwarven Reinforcements	KHM	9.00
75178	Fearless Liberator	KHM	9.00
75179	Fearless Pup	KHM	9.00
75180	Frenzied Raider	KHM	9.00
75183	Hagi Mob	KHM	9.00
75184	Immersturm Raider	KHM	9.00
75186	Open the Omenpaths	KHM	9.00
75187	Provoke the Trolls	KHM	9.00
75188	Quakebringer	KHM	9.00
75189	Reckless Crew	KHM	9.00
75191	Rune of Speed	KHM	9.00
75192	Seize the Spoils	KHM	9.00
75193	Shackles of Treachery	KHM	9.00
75194	Smashing Success	KHM	9.00
75195	Squash	KHM	9.00
75197	Toralf, God of Fury	KHM	9.00
75199	Tormentor's Helm	KHM	9.00
75200	Tundra Fumarole	KHM	9.00
75201	Tuskeri Firewalker	KHM	9.00
75202	Vault Robber	KHM	9.00
75203	Arachnoform	KHM	9.00
75207	Boreal Outrider	KHM	9.00
75208	Broken Wings	KHM	9.00
75209	Elderleaf Mentor	KHM	9.00
75210	Elven Bow	KHM	9.00
75216	Glittering Frost	KHM	9.00
75217	Gnottvold Recluse	KHM	9.00
75218	Grizzled Outrider	KHM	9.00
75219	Guardian Gladewalker	KHM	9.00
75220	Horizon Seeker	KHM	9.00
75221	Icehide Troll	KHM	9.00
75226	King Harald's Revenge	KHM	9.00
75229	Littjara Glade-Warden	KHM	9.00
75230	Mammoth Growth	KHM	9.00
75231	Masked Vandal	KHM	9.00
75234	Ravenous Lindwurm	KHM	9.00
75236	Rootless Yew	KHM	9.00
75237	Roots of Wisdom	KHM	9.00
75238	Rune of Might	KHM	9.00
75239	Sarulf's Packmate	KHM	9.00
75242	Spirit of the Aldergard	KHM	9.00
75243	Struggle for Skemfar	KHM	9.00
75244	Toski, Bearer of Secrets	KHM	9.00
75247	Aegar, the Freezing Flame	KHM	9.00
75249	Ascent of the Worthy	KHM	9.00
75255	Fall of the Impostor	KHM	9.00
75256	Firja, Judge of Valor	KHM	9.00
75258	Forging the Tyrite Sword	KHM	9.00
75259	Harald, King of Skemfar	KHM	9.00
75266	King Narfi's Betrayal	KHM	9.00
75279	The Trickster-God's Heist	KHM	9.00
75282	Bloodline Pretender	KHM	9.00
75283	Colossal Plow	KHM	9.00
75285	Funeral Longboat	KHM	9.00
75286	Goldvein Pick	KHM	9.00
75287	Maskwood Nexus	KHM	9.00
75289	Raiders' Karve	KHM	9.00
75290	Raven Wings	KHM	9.00
75291	Replicating Ring	KHM	9.00
75292	Runed Crown	KHM	9.00
75293	Scorn Effigy	KHM	9.00
75294	Weathered Runestone	KHM	9.00
75297	Axgard Armory	KHM	9.00
75306	Gates of Istfell	KHM	9.00
75308	Gnottvold Slumbermound	KHM	9.00
75309	Great Hall of Starnheim	KHM	9.00
75314	Immersturm Skullcairn	KHM	9.00
75315	Littjara Mirrorlake	KHM	9.00
75316	Port of Karfell	KHM	9.00
75318	Shimmerdrift Vale	KHM	9.00
75319	Skemfar Elderhall	KHM	9.00
75322	Surtland Frostpyre	KHM	9.00
75323	Tyrite Sanctum	KHM	9.00
75326	The World Tree	KHM	9.00
75344	Cleaving Reaper	KHM	9.00
75346	Canopy Tactician	KHM	9.00
75347	Armed and Armored	KHM	9.00
75348	Starnheim Aspirant	KHM	9.00
75351	Absorb Identity	KHM	9.00
75353	Elderfang Ritualist	KHM	9.00
75356	Bearded Axe	KHM	9.00
75357	Fire Giant's Fury	KHM	9.00
75442	Angel of Vitality	ANB	9.00
75443	Angelic Guardian	ANB	9.00
75445	Bond of Discipline	ANB	9.00
75446	Charmed Stray	ANB	9.00
75448	Fencing Ace	ANB	9.00
75452	Inspiring Commander	ANB	9.00
75456	Moorland Inquisitor	ANB	9.00
75457	Pacifism	ANB	9.00
75461	Soulmender	ANB	9.00
75463	Tactical Advantage	ANB	9.00
75467	Coral Merfolk	ANB	9.00
75470	Octoprophet	ANB	9.00
75471	Overflowing Insight	ANB	9.00
75477	Unsummon	ANB	9.00
75478	Wall of Runes	ANB	9.00
75479	Warden of Evos Isle	ANB	9.00
75480	Waterkin Shaman	ANB	9.00
75481	Waterknot	ANB	9.00
75486	Bad Deal	ANB	9.00
75490	Eternal Thirst	ANB	9.00
75492	Malakir Cullblade	ANB	9.00
75494	Murder	ANB	9.00
75495	Nightmare	ANB	9.00
75497	Raise Dead	ANB	9.00
75498	Sanitarium Skeleton	ANB	9.00
75499	Savage Gorger	ANB	9.00
75501	Sengir Vampire	ANB	9.00
75504	Typhoid Rats	ANB	9.00
75506	Vampire Opportunist	ANB	9.00
75509	Burn Bright	ANB	9.00
75511	Goblin Gang Leader	ANB	9.00
75512	Goblin Gathering	ANB	9.00
75516	Immortal Phoenix	ANB	9.00
75517	Inescapable Blaze	ANB	9.00
75518	Maniacal Rage	ANB	9.00
75522	Raging Goblin	ANB	9.00
75524	Reduce to Ashes	ANB	9.00
75526	Siege Dragon	ANB	9.00
75527	Storm Strike	ANB	9.00
75530	Affectionate Indrik	ANB	9.00
75533	Colossal Majesty	ANB	9.00
75540	Jungle Delver	ANB	9.00
75541	Prized Unicorn	ANB	9.00
75543	Rampaging Brontodon	ANB	9.00
75546	Stony Strength	ANB	9.00
75549	Wildwood Patrol	ANB	9.00
75551	World Shaper	ANB	9.00
75552	Evolving Wilds	ANB	9.00
75562	Coral Merfolk	ANA	9.00
75564	Shambling Goblin	ANA	9.00
75566	Goblin Assailant	ANA	9.00
75567	Infuriate	ANA	9.00
75568	Spellgorger Weird	ANA	9.00
75572	Primordial Wurm	ANA	9.00
75574	Wardscale Crocodile	ANA	9.00
75575	Maned Serval	ANA	9.00
75580	Aeronaut Admiral	KLR	9.00
75581	Aether Inspector	KLR	9.00
75583	Airdrop Aeronauts	KLR	9.00
75584	Alley Evasion	KLR	9.00
75586	Audacious Infiltrator	KLR	9.00
75587	Authority of the Consuls	KLR	9.00
75589	Built to Last	KLR	9.00
75591	Conviction	KLR	9.00
75592	Countless Gears Renegade	KLR	9.00
75593	Dawnfeather Eagle	KLR	9.00
75594	Eddytrail Hawk	KLR	9.00
75596	Fragmentize	KLR	9.00
75599	Glint-Sleeve Artisan	KLR	9.00
75600	Herald of the Fair	KLR	9.00
75601	Impeccable Timing	KLR	9.00
75602	Inspired Charge	KLR	9.00
75603	Master Trinketeer	KLR	9.00
75604	Propeller Pioneer	KLR	9.00
75606	Restoration Specialist	KLR	9.00
75607	Revoke Privileges	KLR	9.00
75608	Servo Exhibition	KLR	9.00
75610	Sram, Senior Edificer	KLR	9.00
75611	Sram's Expertise	KLR	9.00
75614	Visionary Augmenter	KLR	9.00
75615	Wispweaver Angel	KLR	9.00
75617	Aether Swooper	KLR	9.00
75618	Aether Theorist	KLR	9.00
75619	Aether Tradewinds	KLR	9.00
75622	Ceremonious Rejection	KLR	9.00
75623	Confiscation Coup	KLR	9.00
75625	Era of Innovation	KLR	9.00
75626	Gearseeker Serpent	KLR	9.00
75629	Hinterland Drake	KLR	9.00
75630	Ice Over	KLR	9.00
75631	Illusionist's Stratagem	KLR	9.00
75632	Leave in the Dust	KLR	9.00
75633	Malfunction	KLR	9.00
75635	Metallurgic Summonings	KLR	9.00
75637	Nimble Innovator	KLR	9.00
75640	Revolutionary Rebuff	KLR	9.00
75641	Select for Inspection	KLR	9.00
75642	Shielded Aether Thief	KLR	9.00
75643	Shipwreck Moray	KLR	9.00
75644	Shrewd Negotiation	KLR	9.00
75645	Skyship Plunderer	KLR	9.00
75646	Tezzeret's Ambition	KLR	9.00
75647	Thriving Turtle	KLR	9.00
75650	Weldfast Wingsmith	KLR	9.00
75652	Wind-Kin Raiders	KLR	9.00
75653	Aether Poisoner	KLR	9.00
75654	Aetherborn Marauder	KLR	9.00
75655	Alley Strangler	KLR	9.00
75656	Daring Demolition	KLR	9.00
75657	Defiant Salvager	KLR	9.00
75659	Die Young	KLR	9.00
75660	Embraal Bruiser	KLR	9.00
75663	Fen Hauler	KLR	9.00
75664	Fortuitous Find	KLR	9.00
75665	Foundry Hornet	KLR	9.00
75666	Foundry Screecher	KLR	9.00
75667	Fourth Bridge Prowler	KLR	9.00
75668	Fretwork Colony	KLR	9.00
75671	Gonti, Lord of Luxury	KLR	9.00
75673	Live Fast	KLR	9.00
75675	Make Obsolete	KLR	9.00
75677	Maulfist Squad	KLR	9.00
75678	Midnight Oil	KLR	9.00
75680	Night Market Aeronaut	KLR	9.00
75681	Night Market Lookout	KLR	9.00
75683	Rush of Vitality	KLR	9.00
75684	Sly Requisitioner	KLR	9.00
75685	Subtle Strike	KLR	9.00
75686	Underhanded Designs	KLR	9.00
75687	Vengeful Rebel	KLR	9.00
75688	Weaponcraft Enthusiast	KLR	9.00
75689	Yahenni, Undying Partisan	KLR	9.00
75691	Aether Chaser	KLR	9.00
75692	Aethertorch Renegade	KLR	9.00
75693	Built to Smash	KLR	9.00
75694	Cathartic Reunion	KLR	9.00
75696	Chandra's Pyrohelix	KLR	9.00
75697	Chandra's Revolution	KLR	9.00
75699	Destructive Tampering	KLR	9.00
75700	Enraged Giant	KLR	9.00
75701	Fateful Showdown	KLR	9.00
75702	Freejam Regent	KLR	9.00
75703	Frontline Rebel	KLR	9.00
75704	Furious Reprisal	KLR	9.00
75706	Hijack	KLR	9.00
75707	Hungry Flames	KLR	9.00
75708	Indomitable Creativity	KLR	9.00
75709	Inventor's Apprentice	KLR	9.00
75710	Invigorated Rampage	KLR	9.00
75711	Kari Zev, Skyship Raider	KLR	9.00
75713	Lathnu Sailback	KLR	9.00
75715	Precise Strike	KLR	9.00
75716	Quicksmith Genius	KLR	9.00
75717	Quicksmith Rebel	KLR	9.00
75718	Ravenous Intruder	KLR	9.00
75719	Reckless Fireweaver	KLR	9.00
75720	Ruinous Gremlin	KLR	9.00
75721	Salivating Gremlins	KLR	9.00
75722	Scrapper Champion	KLR	9.00
75723	Siege Modification	KLR	9.00
75725	Speedway Fanatic	KLR	9.00
75726	Spireside Infiltrator	KLR	9.00
75727	Sweatworks Brawler	KLR	9.00
75728	Welding Sparks	KLR	9.00
75730	Arborback Stomper	KLR	9.00
75731	Armorcraft Judge	KLR	9.00
75732	Attune with Aether	KLR	9.00
75735	Commencement of Festivities	KLR	9.00
75736	Creeping Mold	KLR	9.00
75737	Druid of the Cowl	KLR	9.00
75740	Highspire Artisan	KLR	9.00
75741	Highspire Infusion	KLR	9.00
75742	Hunt the Weak	KLR	9.00
75743	Kujar Seedsculptor	KLR	9.00
75744	Lifecraft Cavalry	KLR	9.00
75746	Maulfist Revolutionary	KLR	9.00
75747	Monstrous Onslaught	KLR	9.00
75750	Nissa, Vital Force	KLR	9.00
75751	Ornamental Courage	KLR	9.00
75752	Oviya Pashiri, Sage Lifecrafter	KLR	9.00
75753	Peema Aether-Seer	KLR	9.00
75754	Peema Outrider	KLR	9.00
75755	Ridgescale Tusker	KLR	9.00
75756	Riparian Tiger	KLR	9.00
75757	Rishkar, Peema Renegade	KLR	9.00
75759	Sage of Shaila's Claim	KLR	9.00
75761	Thriving Rhino	KLR	9.00
75762	Unbridled Growth	KLR	9.00
75764	Wild Wanderer	KLR	9.00
75765	Wildest Dreams	KLR	9.00
75766	Ajani Unyielding	KLR	9.00
75768	Contraband Kingpin	KLR	9.00
75769	Dark Intimations	KLR	9.00
75772	Empyreal Voyager	KLR	9.00
75773	Engineered Might	KLR	9.00
75774	Hazardous Conditions	KLR	9.00
75776	Kambal, Consul of Allocation	KLR	9.00
75777	Maverick Thopterist	KLR	9.00
75778	Oath of Ajani	KLR	9.00
75779	Outland Boar	KLR	9.00
75780	Rashmi, Eternities Crafter	KLR	9.00
75781	Renegade Rallier	KLR	9.00
75782	Renegade Wheelsmith	KLR	9.00
75783	Restoration Gearsmith	KLR	9.00
75785	Saheeli Rai	KLR	9.00
75786	Spire Patrol	KLR	9.00
75787	Tezzeret the Schemer	KLR	9.00
75788	Tezzeret's Touch	KLR	9.00
75790	Veteran Motorist	KLR	9.00
75795	Aetherflux Reservoir	KLR	9.00
75797	Aetherworks Marvel	KLR	9.00
75799	Barricade Breaker	KLR	9.00
75800	Bastion Mastodon	KLR	9.00
75801	Bomat Bazaar Barge	KLR	9.00
75803	Chief of the Foundry	KLR	9.00
75804	Cogworker's Puzzleknot	KLR	9.00
75806	Consulate Skygate	KLR	9.00
75807	Consulate Turret	KLR	9.00
75809	Daredevil Dragster	KLR	9.00
75810	Decoction Module	KLR	9.00
75811	Demolition Stomper	KLR	9.00
75812	Dukhara Peafowl	KLR	9.00
75813	Dynavolt Tower	KLR	9.00
75814	Eager Construct	KLR	9.00
75815	Electrostatic Pummeler	KLR	9.00
75816	Fabrication Module	KLR	9.00
75817	Filigree Familiar	KLR	9.00
75818	Fireforger's Puzzleknot	KLR	9.00
75822	Implement of Examination	KLR	9.00
75823	Implement of Malice	KLR	9.00
75824	Inventor's Goggles	KLR	9.00
75825	Irontread Crusher	KLR	9.00
75826	Key to the City	KLR	9.00
75828	Merchant's Dockhand	KLR	9.00
75830	Mobile Garrison	KLR	9.00
75831	Narnam Cobra	KLR	9.00
75832	Ornithopter	KLR	9.00
75833	Ovalchase Dragster	KLR	9.00
75834	Pacification Array	KLR	9.00
75836	Paradox Engine	KLR	9.00
75837	Peacewalker Colossus	KLR	9.00
75839	Planar Bridge	KLR	9.00
75840	Prakhata Pillar-Bug	KLR	9.00
75843	Reservoir Walker	KLR	9.00
75848	Sky Skiff	KLR	9.00
75850	Universal Solvent	KLR	9.00
75851	Untethered Express	KLR	9.00
75853	Weldfast Monitor	KLR	9.00
75854	Whirlermaker	KLR	9.00
75855	Woodweaver's Puzzleknot	KLR	9.00
75856	Workshop Assistant	KLR	9.00
75907	Prophetic Prism	KLR	9.00
75908	Self-Assembler	KLR	9.00
75909	Sculpting Steel	KLR	9.00
75953	Abiding Grace	MH2	9.00
75955	Arcbound Mouser	MH2	9.00
75956	Arcbound Prototype	MH2	9.00
75957	Barbed Spike	MH2	9.00
75963	Disciple of the Sun	MH2	9.00
75965	Fairgrounds Patrol	MH2	9.00
75966	Glorious Enforcer	MH2	9.00
75980	Scour the Desert	MH2	9.00
75983	Skyblade's Boon	MH2	9.00
75985	Soul of Migration	MH2	9.00
75993	Etherium Spinner	MH2	9.00
75994	Filigree Attendant	MH2	9.00
75995	Floodhound	MH2	9.00
75996	Foul Watcher	MH2	9.00
75998	Ghost-Lit Drifter	MH2	9.00
76006	Parcel Myr	MH2	9.00
76008	Raving Visionary	MH2	9.00
76009	Recalibrate	MH2	9.00
76015	Scuttletide	MH2	9.00
76018	Specimen Collector	MH2	9.00
76019	Steelfin Whale	MH2	9.00
76032	Cabal Initiate	MH2	9.00
76033	Clattering Augur	MH2	9.00
76037	Discerning Taste	MH2	9.00
76041	Gilt-Blade Prowler	MH2	9.00
76045	Legion Vanguard	MH2	9.00
76049	Necromancer's Familiar	MH2	9.00
76054	Sinister Starfish	MH2	9.00
76058	Tourach's Canticle	MH2	9.00
76061	Vermin Gorger	MH2	9.00
76064	Young Necromancer	MH2	9.00
76065	Arcbound Slasher	MH2	9.00
76067	Arcbound Whelp	MH2	9.00
76074	Faithless Salvaging	MH2	9.00
76085	Gouged Zealot	MH2	9.00
76089	Lightning Spear	MH2	9.00
76095	Revolutionist	MH2	9.00
76097	Slag Strider	MH2	9.00
76098	Spreading Insurrection	MH2	9.00
76102	Viashino Lashclaw	MH2	9.00
76105	Bannerhide Krushok	MH2	9.00
76111	Deepwood Denizen	MH2	9.00
76112	Duskshell Crawler	MH2	9.00
76117	Funnel-Web Recluse	MH2	9.00
76124	Jewel-Eyed Cobra	MH2	9.00
76130	Smell Fear	MH2	9.00
76137	Urban Daggertooth	MH2	9.00
76146	Chrome Courier	MH2	9.00
76150	Drey Keeper	MH2	9.00
76178	Altar of the Goyf	MH2	9.00
76188	Myr Scrapling	MH2	9.00
76192	Sanctuary Raptor	MH2	9.00
76201	Zabaz, the Glimmerwasp	MH2	9.00
76380	Ballista Charger	KLR	9.00
76392	Evolving Wilds	SLD	9.00
76393	Environmental Sciences	STX	9.00
76394	Expanded Anatomy	STX	9.00
76395	Introduction to Annihilation	STX	9.00
76396	Introduction to Prophecy	STX	9.00
76397	Mascot Exhibition	STX	9.00
76398	Wandering Archaic	STX	9.00
76400	Academic Probation	STX	9.00
76401	Ageless Guardian	STX	9.00
76402	Beaming Defiance	STX	9.00
76404	Combat Professor	STX	9.00
76405	Defend the Campus	STX	9.00
76408	Dueling Coach	STX	9.00
76409	Eager First-Year	STX	9.00
76411	Expel	STX	9.00
76414	Mavinda, Students' Advocate	STX	9.00
76415	Pilgrim of the Ages	STX	9.00
76416	Pillardrop Rescuer	STX	9.00
76418	Reduce to Memory	STX	9.00
76419	Secret Rendezvous	STX	9.00
76420	Semester's End	STX	9.00
76421	Show of Confidence	STX	9.00
76422	Sparring Regimen	STX	9.00
76424	Stonebinder's Familiar	STX	9.00
76425	Stonerise Spirit	STX	9.00
76427	Study Break	STX	9.00
76428	Thunderous Orator	STX	9.00
76429	Arcane Subtraction	STX	9.00
76431	Burrog Befuddler	STX	9.00
76432	Bury in Books	STX	9.00
76433	Curate	STX	9.00
76436	Frost Trickster	STX	9.00
76438	Kelpie Guide	STX	9.00
76440	Mercurial Transformation	STX	9.00
76442	Pop Quiz	STX	9.00
76444	Resculpt	STX	9.00
76445	Serpentine Curve	STX	9.00
76446	Snow Day	STX	9.00
76447	Solve the Equation	STX	9.00
76448	Soothsayer Adept	STX	9.00
76449	Symmetry Sage	STX	9.00
76450	Teachings of the Archaics	STX	9.00
76453	Vortex Runner	STX	9.00
76454	Waterfall Aerialist	STX	9.00
76455	Wormhole Serpent	STX	9.00
76456	Arrogant Poet	STX	9.00
76458	Brackish Trudge	STX	9.00
76460	Confront the Past	STX	9.00
76461	Crushing Disappointment	STX	9.00
76462	Essence Infusion	STX	9.00
76467	Lash of Malice	STX	9.00
76468	Leech Fanatic	STX	9.00
76469	Mage Hunter	STX	9.00
76470	Mage Hunters' Onslaught	STX	9.00
76471	Necrotic Fumes	STX	9.00
76472	Novice Dissector	STX	9.00
76473	Oriq Loremage	STX	9.00
76477	Professor's Warning	STX	9.00
76478	Promising Duskmage	STX	9.00
76480	Specter of the Fens	STX	9.00
76482	Umbral Juke	STX	9.00
76483	Unwilling Ingredient	STX	9.00
76484	Academic Dispute	STX	9.00
76485	Ardent Dustspeaker	STX	9.00
76486	Blood Age General	STX	9.00
76491	Efreet Flamepainter	STX	9.00
76492	Enthusiastic Study	STX	9.00
76493	Explosive Welcome	STX	9.00
76495	First Day of Class	STX	9.00
76496	Fuming Effigy	STX	9.00
76499	Heated Debate	STX	9.00
76501	Illuminate History	STX	9.00
76502	Illustrious Historian	STX	9.00
76503	Mascot Interception	STX	9.00
76504	Pigment Storm	STX	9.00
76505	Pillardrop Warden	STX	9.00
76507	Start from Scratch	STX	9.00
76508	Storm-Kiln Artist	STX	9.00
76509	Sudden Breakthrough	STX	9.00
76511	Twinscroll Shaman	STX	9.00
76512	Accomplished Alchemist	STX	9.00
76513	Basic Conjuration	STX	9.00
76514	Bayou Groff	STX	9.00
76516	Bookwurm	STX	9.00
76517	Charge Through	STX	9.00
76518	Containment Breach	STX	9.00
76521	Ecological Appreciation	STX	9.00
76523	Exponential Growth	STX	9.00
76524	Field Trip	STX	9.00
76525	Fortifying Draught	STX	9.00
76527	Honor Troll	STX	9.00
76528	Karok Wrangler	STX	9.00
76529	Leyline Invocation	STX	9.00
76530	Mage Duel	STX	9.00
76531	Master Symmetrist	STX	9.00
76533	Professor of Zoomancy	STX	9.00
76534	Reckless Amplimancer	STX	9.00
76535	Scurrid Colony	STX	9.00
76536	Spined Karok	STX	9.00
76537	Springmane Cervin	STX	9.00
76538	Tangletrap	STX	9.00
76544	Extus, Oriq Overlord	STX	9.00
76548	Jadzi, Oracle of Arcavios	STX	9.00
76550	Kianne, Dean of Substance	STX	9.00
76552	Mila, Crafty Companion	STX	9.00
76562	Shaile, Dean of Radiance	STX	9.00
76566	Uvilda, Dean of Perfection	STX	9.00
76570	Aether Helix	STX	9.00
76572	Biomathematician	STX	9.00
76574	Blood Researcher	STX	9.00
76576	Body of Research	STX	9.00
76577	Closing Statement	STX	9.00
76579	Creative Outburst	STX	9.00
76580	Culling Ritual	STX	9.00
76581	Culmination of Studies	STX	9.00
76582	Daemogoth Titan	STX	9.00
76583	Daemogoth Woe-Eater	STX	9.00
76586	Dina, Soul Steeper	STX	9.00
76587	Double Major	STX	9.00
76590	Elemental Masterpiece	STX	9.00
76591	Elemental Summoning	STX	9.00
76592	Eureka Moment	STX	9.00
76593	Exhilarating Elocution	STX	9.00
76595	Fractal Summoning	STX	9.00
76602	Infuse with Vitality	STX	9.00
76603	Inkling Summoning	STX	9.00
76604	Kasmina, Enigma Sage	STX	9.00
76606	Lorehold Apprentice	STX	9.00
76608	Lorehold Excavation	STX	9.00
76609	Lorehold Pledgemage	STX	9.00
76610	Maelstrom Muse	STX	9.00
76612	Make Your Mark	STX	9.00
76614	Moldering Karok	STX	9.00
76616	Needlethorn Drake	STX	9.00
76617	Oggyar Battle-Seer	STX	9.00
76618	Owlin Shieldmage	STX	9.00
76619	Pest Summoning	STX	9.00
76620	Practical Research	STX	9.00
76621	Prismari Apprentice	STX	9.00
76624	Quandrix Apprentice	STX	9.00
76626	Quandrix Cultivator	STX	9.00
76627	Quandrix Pledgemage	STX	9.00
76631	Relic Sloth	STX	9.00
76632	Returned Pastcaller	STX	9.00
76634	Rise of Extus	STX	9.00
76636	Rushed Rebirth	STX	9.00
76637	Shadewing Laureate	STX	9.00
76638	Shadrix Silverquill	STX	9.00
76639	Silverquill Apprentice	STX	9.00
76641	Silverquill Pledgemage	STX	9.00
76643	Spectacle Mage	STX	9.00
76644	Spirit Summoning	STX	9.00
76645	Spiteful Squad	STX	9.00
76646	Square Up	STX	9.00
76647	Stonebound Mentor	STX	9.00
76648	Tanazir Quandrix	STX	9.00
76649	Teach by Example	STX	9.00
76657	Witherbloom Pledgemage	STX	9.00
76658	Zimone, Quandrix Prodigy	STX	9.00
76659	Biblioplex Assistant	STX	9.00
76660	Campus Guide	STX	9.00
76662	Cogwork Archivist	STX	9.00
76663	Excavated Wall	STX	9.00
76664	Letter of Acceptance	STX	9.00
76665	Reflective Golem	STX	9.00
76667	Strixhaven Stadium	STX	9.00
76668	Team Pennant	STX	9.00
76669	Zephyr Boots	STX	9.00
